destination,passenger,weather,temperature,time,coupon,expiration,gender,age,maritalStatus,has_children,education,occupation,income,car,Bar,CoffeeHouse,CarryAway,RestaurantLessThan20,Restaurant20To50,toCoupon_GEQ5min,toCoupon_GEQ15min,toCoupon_GEQ25min,direction_same,direction_opp,Y
Work,Alone,Rainy,55,7AM,Restaurant(<20),2h,Male,41,Single,False,Some college - no degree,Arts Design Entertainment Sports & Media,$12500 - $24999,Unknown,never,never,1~3,1~3,never,True,True,True,False,True,False
Work,Alone,Rainy,55,7AM,Restaurant(20-50),1d,Male,41,Single,False,Some college - no degree,Arts Design Entertainment Sports & Media,$12500 - $24999,Unknown,never,never,1~3,1~3,never,True,True,True,False,True,False
Work,Alone,Snowy,30,7AM,Restaurant(<20),2h,Male,41,Single,False,Some college - no degree,Arts Design Entertainment Sports & Media,$12500 - $24999,Unknown,never,never,1~3,1~3,never,True,True,True,False,True,False
Work,Alone,Snowy,30,7AM,Restaurant(20-50),1d,Male,41,Single,False,Some college - no degree,Arts Design Entertainment Sports & Media,$12500 - $24999,Unknown,never,never,1~3,1~3,never,True,True,True,False,True,True
Work,Alone,Sunny,80,7AM,Restaurant(<20),1d,Male,41,Single,False,Some college - no degree,Arts Design Entertainment Sports & Media,$12500 - $24999,Unknown,never,never,1~3,1~3,never,True,False,False,True,False,True
No Urgent Place,Alone,Sunny,80,10AM,Coffee House,1d,Male,26,Single,False,Bachelors degree,Business & Financial,$100000 or More,Unknown,4~8,1~3,less1,1~3,less1,True,True,False,False,True,True
No Urgent Place,Friend(s),Sunny,80,10AM,Restaurant(<20),1d,Male,26,Single,False,Bachelors degree,Business & Financial,$100000 or More,Unknown,4~8,1~3,less1,1~3,less1,True,False,False,False,True,True
No Urgent Place,Alone,Sunny,55,6PM,Coffee House,2h,Male,26,Single,False,Bachelors degree,Business & Financial,$100000 or More,Unknown,4~8,1~3,less1,1~3,less1,True,False,False,False,True,True
No Urgent Place,Friend(s),Sunny,80,2PM,Restaurant(20-50),2h,Male,26,Single,False,Bachelors degree,Business & Financial,$100000 or More,Unknown,4~8,1~3,less1,1~3,less1,True,True,False,False,True,True
No Urgent Place,Friend(s),Sunny,80,6PM,Coffee House,1d,Male,26,Single,False,Bachelors degree,Business & Financial,$100000 or More,Unknown,4~8,1~3,less1,1~3,less1,True,False,False,False,True,True
No Urgent Place,Friend(s),Sunny,55,10AM,Coffee House,1d,Male,26,Single,False,Bachelors degree,Business & Financial,$100000 or More,Unknown,4~8,1~3,less1,1~3,less1,True,True,False,False,True,True
No Urgent Place,Friend(s),Sunny,55,6PM,Carry out & Take away,1d,Male,26,Single,False,Bachelors degree,Business & Financial,$100000 or More,Unknown,4~8,1~3,less1,1~3,less1,True,True,False,False,True,True
No Urgent Place,Friend(s),Sunny,30,10PM,Restaurant(<20),2h,Male,26,Single,False,Bachelors degree,Business & Financial,$100000 or More,Unknown,4~8,1~3,less1,1~3,less1,True,False,False,False,True,True
No Urgent Place,Friend(s),Rainy,55,10PM,Bar,2h,Male,26,Single,False,Bachelors degree,Business & Financial,$100000 or More,Unknown,4~8,1~3,less1,1~3,less1,True,True,False,False,True,True
No Urgent Place,Friend(s),Snowy,30,10AM,Carry out & Take away,1d,Male,26,Single,False,Bachelors degree,Business & Financial,$100000 or More,Unknown,4~8,1~3,less1,1~3,less1,True,True,False,False,True,True
No Urgent Place,Friend(s),Snowy,30,10PM,Carry out & Take away,1d,Male,26,Single,False,Bachelors degree,Business & Financial,$100000 or More,Unknown,4~8,1~3,less1,1~3,less1,True,True,False,False,True,True
No Urgent Place,Alone,Sunny,80,10AM,Coffee House,1d,Male,26,Single,False,Bachelors degree,Business & Financial,$100000 or More,Unknown,4~8,1~3,less1,1~3,less1,True,False,False,False,True,True
Home,Alone,Sunny,30,6PM,Carry out & Take away,2h,Male,26,Single,False,Bachelors degree,Business & Financial,$100000 or More,Unknown,4~8,1~3,less1,1~3,less1,True,True,False,True,False,False
Home,Alone,Rainy,55,10PM,Coffee House,1d,Male,26,Single,False,Bachelors degree,Business & Financial,$100000 or More,Unknown,4~8,1~3,less1,1~3,less1,True,False,False,True,False,False
Home,Alone,Snowy,30,6PM,Coffee House,1d,Male,26,Single,False,Bachelors degree,Business & Financial,$100000 or More,Unknown,4~8,1~3,less1,1~3,less1,True,True,False,False,True,False
Home,Alone,Snowy,30,10PM,Restaurant(20-50),2h,Male,26,Single,False,Bachelors degree,Business & Financial,$100000 or More,Unknown,4~8,1~3,less1,1~3,less1,True,False,False,False,True,False
Home,Alone,Sunny,80,6PM,Bar,2h,Male,26,Single,False,Bachelors degree,Business & Financial,$100000 or More,Unknown,4~8,1~3,less1,1~3,less1,True,False,False,True,False,False
Work,Alone,Rainy,55,7AM,Restaurant(<20),2h,Male,26,Single,False,Bachelors degree,Business & Financial,$100000 or More,Unknown,4~8,1~3,less1,1~3,less1,True,True,True,False,True,False
Work,Alone,Rainy,55,7AM,Restaurant(20-50),1d,Male,26,Single,False,Bachelors degree,Business & Financial,$100000 or More,Unknown,4~8,1~3,less1,1~3,less1,True,True,True,False,True,False
Work,Alone,Snowy,30,7AM,Restaurant(<20),2h,Male,26,Single,False,Bachelors degree,Business & Financial,$100000 or More,Unknown,4~8,1~3,less1,1~3,less1,True,True,True,False,True,False
Work,Alone,Snowy,30,7AM,Restaurant(20-50),1d,Male,26,Single,False,Bachelors degree,Business & Financial,$100000 or More,Unknown,4~8,1~3,less1,1~3,less1,True,True,True,False,True,False
Work,Alone,Sunny,80,7AM,Restaurant(<20),1d,Male,26,Single,False,Bachelors degree,Business & Financial,$100000 or More,Unknown,4~8,1~3,less1,1~3,less1,True,False,False,True,False,True
No Urgent Place,Alone,Sunny,80,10AM,Coffee House,1d,Male,31,Married partner,False,Graduate degree (Masters or Doctorate),Business & Financial,$75000 - $87499,Unknown,1~3,4~8,less1,4~8,less1,True,True,False,False,True,True
No Urgent Place,Alone,Sunny,55,6PM,Coffee House,2h,Male,31,Married partner,False,Graduate degree (Masters or Doctorate),Business & Financial,$75000 - $87499,Unknown,1~3,4~8,less1,4~8,less1,True,False,False,False,True,True
No Urgent Place,Friend(s),Sunny,80,2PM,Restaurant(20-50),2h,Male,31,Married partner,False,Graduate degree (Masters or Doctorate),Business & Financial,$75000 - $87499,Unknown,1~3,4~8,less1,4~8,less1,True,True,False,False,True,False
No Urgent Place,Friend(s),Sunny,80,6PM,Coffee House,1d,Male,31,Married partner,False,Graduate degree (Masters or Doctorate),Business & Financial,$75000 - $87499,Unknown,1~3,4~8,less1,4~8,less1,True,False,False,False,True,True
No Urgent Place,Friend(s),Sunny,30,10PM,Restaurant(<20),2h,Male,31,Married partner,False,Graduate degree (Masters or Doctorate),Business & Financial,$75000 - $87499,Unknown,1~3,4~8,less1,4~8,less1,True,False,False,False,True,False
No Urgent Place,Friend(s),Rainy,55,10PM,Bar,2h,Male,31,Married partner,False,Graduate degree (Masters or Doctorate),Business & Financial,$75000 - $87499,Unknown,1~3,4~8,less1,4~8,less1,True,True,False,False,True,True
No Urgent Place,Friend(s),Snowy,30,10AM,Carry out & Take away,1d,Male,31,Married partner,False,Graduate degree (Masters or Doctorate),Business & Financial,$75000 - $87499,Unknown,1~3,4~8,less1,4~8,less1,True,True,False,False,True,False
No Urgent Place,Friend(s),Snowy,30,10PM,Carry out & Take away,1d,Male,31,Married partner,False,Graduate degree (Masters or Doctorate),Business & Financial,$75000 - $87499,Unknown,1~3,4~8,less1,4~8,less1,True,True,False,False,True,True
No Urgent Place,Partner,Sunny,80,10PM,Restaurant(<20),1d,Male,31,Married partner,False,Graduate degree (Masters or Doctorate),Business & Financial,$75000 - $87499,Unknown,1~3,4~8,less1,4~8,less1,True,True,False,False,True,False
No Urgent Place,Partner,Sunny,30,10AM,Bar,1d,Male,31,Married partner,False,Graduate degree (Masters or Doctorate),Business & Financial,$75000 - $87499,Unknown,1~3,4~8,less1,4~8,less1,True,True,False,False,True,False
No Urgent Place,Partner,Rainy,55,10AM,Carry out & Take away,2h,Male,31,Married partner,False,Graduate degree (Masters or Doctorate),Business & Financial,$75000 - $87499,Unknown,1~3,4~8,less1,4~8,less1,True,False,False,False,True,False
No Urgent Place,Partner,Rainy,55,2PM,Restaurant(<20),2h,Male,31,Married partner,False,Graduate degree (Masters or Doctorate),Business & Financial,$75000 - $87499,Unknown,1~3,4~8,less1,4~8,less1,True,True,False,False,True,False
No Urgent Place,Partner,Snowy,30,2PM,Coffee House,2h,Male,31,Married partner,False,Graduate degree (Masters or Doctorate),Business & Financial,$75000 - $87499,Unknown,1~3,4~8,less1,4~8,less1,True,True,False,False,True,True
Home,Alone,Sunny,30,6PM,Carry out & Take away,2h,Male,31,Married partner,False,Graduate degree (Masters or Doctorate),Business & Financial,$75000 - $87499,Unknown,1~3,4~8,less1,4~8,less1,True,True,False,True,False,True
Home,Alone,Snowy,30,6PM,Coffee House,1d,Male,31,Married partner,False,Graduate degree (Masters or Doctorate),Business & Financial,$75000 - $87499,Unknown,1~3,4~8,less1,4~8,less1,True,True,False,False,True,True
Home,Alone,Snowy,30,10PM,Restaurant(20-50),2h,Male,31,Married partner,False,Graduate degree (Masters or Doctorate),Business & Financial,$75000 - $87499,Unknown,1~3,4~8,less1,4~8,less1,True,False,False,False,True,False
Home,Partner,Sunny,80,6PM,Coffee House,1d,Male,31,Married partner,False,Graduate degree (Masters or Doctorate),Business & Financial,$75000 - $87499,Unknown,1~3,4~8,less1,4~8,less1,True,False,False,True,False,True
Home,Alone,Sunny,80,6PM,Bar,2h,Male,31,Married partner,False,Graduate degree (Masters or Doctorate),Business & Financial,$75000 - $87499,Unknown,1~3,4~8,less1,4~8,less1,True,False,False,True,False,False
Work,Alone,Rainy,55,7AM,Restaurant(<20),2h,Male,31,Married partner,False,Graduate degree (Masters or Doctorate),Business & Financial,$75000 - $87499,Unknown,1~3,4~8,less1,4~8,less1,True,True,True,False,True,False
Work,Alone,Snowy,30,7AM,Restaurant(<20),2h,Male,31,Married partner,False,Graduate degree (Masters or Doctorate),Business & Financial,$75000 - $87499,Unknown,1~3,4~8,less1,4~8,less1,True,True,True,False,True,False
Work,Alone,Snowy,30,7AM,Restaurant(20-50),1d,Male,31,Married partner,False,Graduate degree (Masters or Doctorate),Business & Financial,$75000 - $87499,Unknown,1~3,4~8,less1,4~8,less1,True,True,True,False,True,False
Work,Alone,Sunny,80,7AM,Restaurant(<20),1d,Male,31,Married partner,False,Graduate degree (Masters or Doctorate),Business & Financial,$75000 - $87499,Unknown,1~3,4~8,less1,4~8,less1,True,False,False,True,False,False
No Urgent Place,Alone,Sunny,80,10AM,Coffee House,1d,Female,31,Married partner,False,Some college - no degree,Arts Design Entertainment Sports & Media,$100000 or More,Unknown,less1,less1,gt8,4~8,less1,True,True,False,False,True,False
No Urgent Place,Alone,Sunny,55,6PM,Coffee House,2h,Female,31,Married partner,False,Some college - no degree,Arts Design Entertainment Sports & Media,$100000 or More,Unknown,less1,less1,gt8,4~8,less1,True,False,False,False,True,False
No Urgent Place,Friend(s),Sunny,80,2PM,Restaurant(20-50),2h,Female,31,Married partner,False,Some college - no degree,Arts Design Entertainment Sports & Media,$100000 or More,Unknown,less1,less1,gt8,4~8,less1,True,True,False,False,True,False
No Urgent Place,Friend(s),Sunny,80,6PM,Coffee House,1d,Female,31,Married partner,False,Some college - no degree,Arts Design Entertainment Sports & Media,$100000 or More,Unknown,less1,less1,gt8,4~8,less1,True,False,False,False,True,False
No Urgent Place,Friend(s),Sunny,30,10PM,Restaurant(<20),2h,Female,31,Married partner,False,Some college - no degree,Arts Design Entertainment Sports & Media,$100000 or More,Unknown,less1,less1,gt8,4~8,less1,True,False,False,False,True,True
No Urgent Place,Friend(s),Rainy,55,10PM,Bar,2h,Female,31,Married partner,False,Some college - no degree,Arts Design Entertainment Sports & Media,$100000 or More,Unknown,less1,less1,gt8,4~8,less1,True,True,False,False,True,True
No Urgent Place,Friend(s),Snowy,30,10AM,Carry out & Take away,1d,Female,31,Married partner,False,Some college - no degree,Arts Design Entertainment Sports & Media,$100000 or More,Unknown,less1,less1,gt8,4~8,less1,True,True,False,False,True,True
No Urgent Place,Friend(s),Snowy,30,10PM,Carry out & Take away,1d,Female,31,Married partner,False,Some college - no degree,Arts Design Entertainment Sports & Media,$100000 or More,Unknown,less1,less1,gt8,4~8,less1,True,True,False,False,True,True
No Urgent Place,Partner,Sunny,80,10PM,Restaurant(<20),1d,Female,31,Married partner,False,Some college - no degree,Arts Design Entertainment Sports & Media,$100000 or More,Unknown,less1,less1,gt8,4~8,less1,True,True,False,False,True,True
No Urgent Place,Partner,Sunny,30,10AM,Bar,1d,Female,31,Married partner,False,Some college - no degree,Arts Design Entertainment Sports & Media,$100000 or More,Unknown,less1,less1,gt8,4~8,less1,True,True,False,False,True,True
No Urgent Place,Partner,Rainy,55,10AM,Carry out & Take away,2h,Female,31,Married partner,False,Some college - no degree,Arts Design Entertainment Sports & Media,$100000 or More,Unknown,less1,less1,gt8,4~8,less1,True,False,False,False,True,True
No Urgent Place,Partner,Rainy,55,2PM,Restaurant(<20),2h,Female,31,Married partner,False,Some college - no degree,Arts Design Entertainment Sports & Media,$100000 or More,Unknown,less1,less1,gt8,4~8,less1,True,True,False,False,True,True
No Urgent Place,Partner,Snowy,30,2PM,Coffee House,2h,Female,31,Married partner,False,Some college - no degree,Arts Design Entertainment Sports & Media,$100000 or More,Unknown,less1,less1,gt8,4~8,less1,True,True,False,False,True,False
Home,Alone,Sunny,30,6PM,Carry out & Take away,2h,Female,31,Married partner,False,Some college - no degree,Arts Design Entertainment Sports & Media,$100000 or More,Unknown,less1,less1,gt8,4~8,less1,True,True,False,True,False,True
Home,Alone,Snowy,30,6PM,Coffee House,1d,Female,31,Married partner,False,Some college - no degree,Arts Design Entertainment Sports & Media,$100000 or More,Unknown,less1,less1,gt8,4~8,less1,True,True,False,False,True,False
Home,Alone,Snowy,30,10PM,Restaurant(20-50),2h,Female,31,Married partner,False,Some college - no degree,Arts Design Entertainment Sports & Media,$100000 or More,Unknown,less1,less1,gt8,4~8,less1,True,False,False,False,True,False
Home,Partner,Sunny,80,6PM,Coffee House,1d,Female,31,Married partner,False,Some college - no degree,Arts Design Entertainment Sports & Media,$100000 or More,Unknown,less1,less1,gt8,4~8,less1,True,False,False,True,False,False
Home,Alone,Sunny,80,6PM,Bar,2h,Female,31,Married partner,False,Some college - no degree,Arts Design Entertainment Sports & Media,$100000 or More,Unknown,less1,less1,gt8,4~8,less1,True,False,False,True,False,False
Work,Alone,Rainy,55,7AM,Restaurant(<20),2h,Female,31,Married partner,False,Some college - no degree,Arts Design Entertainment Sports & Media,$100000 or More,Unknown,less1,less1,gt8,4~8,less1,True,True,True,False,True,False
Work,Alone,Snowy,30,7AM,Restaurant(<20),2h,Female,31,Married partner,False,Some college - no degree,Arts Design Entertainment Sports & Media,$100000 or More,Unknown,less1,less1,gt8,4~8,less1,True,True,True,False,True,False
Work,Alone,Snowy,30,7AM,Restaurant(20-50),1d,Female,31,Married partner,False,Some college - no degree,Arts Design Entertainment Sports & Media,$100000 or More,Unknown,less1,less1,gt8,4~8,less1,True,True,True,False,True,False
Work,Alone,Sunny,80,7AM,Restaurant(<20),1d,Female,31,Married partner,False,Some college - no degree,Arts Design Entertainment Sports & Media,$100000 or More,Unknown,less1,less1,gt8,4~8,less1,True,False,False,True,False,True
No Urgent Place,Kid(s),Rainy,55,6PM,Carry out & Take away,2h,Female,41,Married partner,True,Graduate degree (Masters or Doctorate),Business & Financial,$87500 - $99999,Unknown,less1,1~3,4~8,1~3,less1,True,True,False,False,True,True
No Urgent Place,Kid(s),Rainy,55,10PM,Bar,1d,Female,41,Married partner,True,Graduate degree (Masters or Doctorate),Business & Financial,$87500 - $99999,Unknown,less1,1~3,4~8,1~3,less1,True,True,False,False,True,False
No Urgent Place,Kid(s),Snowy,30,6PM,Bar,1d,Female,41,Married partner,True,Graduate degree (Masters or Doctorate),Business & Financial,$87500 - $99999,Unknown,less1,1~3,4~8,1~3,less1,True,True,False,False,True,False
No Urgent Place,Alone,Sunny,80,10AM,Coffee House,1d,Female,41,Married partner,True,Graduate degree (Masters or Doctorate),Business & Financial,$87500 - $99999,Unknown,less1,1~3,4~8,1~3,less1,True,True,False,False,True,True
No Urgent Place,Alone,Sunny,55,6PM,Coffee House,2h,Female,41,Married partner,True,Graduate degree (Masters or Doctorate),Business & Financial,$87500 - $99999,Unknown,less1,1~3,4~8,1~3,less1,True,False,False,False,True,False
No Urgent Place,Friend(s),Sunny,80,2PM,Restaurant(20-50),2h,Female,41,Married partner,True,Graduate degree (Masters or Doctorate),Business & Financial,$87500 - $99999,Unknown,less1,1~3,4~8,1~3,less1,True,True,False,False,True,False
No Urgent Place,Friend(s),Sunny,80,6PM,Coffee House,1d,Female,41,Married partner,True,Graduate degree (Masters or Doctorate),Business & Financial,$87500 - $99999,Unknown,less1,1~3,4~8,1~3,less1,True,False,False,False,True,False
No Urgent Place,Friend(s),Sunny,30,10PM,Restaurant(<20),2h,Female,41,Married partner,True,Graduate degree (Masters or Doctorate),Business & Financial,$87500 - $99999,Unknown,less1,1~3,4~8,1~3,less1,True,False,False,False,True,False
No Urgent Place,Friend(s),Rainy,55,10PM,Bar,2h,Female,41,Married partner,True,Graduate degree (Masters or Doctorate),Business & Financial,$87500 - $99999,Unknown,less1,1~3,4~8,1~3,less1,True,True,False,False,True,True
No Urgent Place,Friend(s),Snowy,30,10AM,Carry out & Take away,1d,Female,41,Married partner,True,Graduate degree (Masters or Doctorate),Business & Financial,$87500 - $99999,Unknown,less1,1~3,4~8,1~3,less1,True,True,False,False,True,False
No Urgent Place,Friend(s),Snowy,30,10PM,Carry out & Take away,1d,Female,41,Married partner,True,Graduate degree (Masters or Doctorate),Business & Financial,$87500 - $99999,Unknown,less1,1~3,4~8,1~3,less1,True,True,False,False,True,True
No Urgent Place,Kid(s),Sunny,80,2PM,Restaurant(20-50),1d,Female,41,Married partner,True,Graduate degree (Masters or Doctorate),Business & Financial,$87500 - $99999,Unknown,less1,1~3,4~8,1~3,less1,True,False,False,False,True,False
No Urgent Place,Kid(s),Sunny,55,2PM,Coffee House,1d,Female,41,Married partner,True,Graduate degree (Masters or Doctorate),Business & Financial,$87500 - $99999,Unknown,less1,1~3,4~8,1~3,less1,True,True,False,False,True,False
Home,Alone,Sunny,30,6PM,Carry out & Take away,2h,Female,41,Married partner,True,Graduate degree (Masters or Doctorate),Business & Financial,$87500 - $99999,Unknown,less1,1~3,4~8,1~3,less1,True,True,False,True,False,False
